Index,Cr,Co,C,Density,BCC_A2#1,BCC_A2#2,M23C6#1,HCS,GRF,SR,Maximum nunmber density,Precipitation speed
2393,0.125,0.0175,0.0025,7774.7664,0.087782,0.856999,0.055219,2.1495,21.8948,220.35,1.57E+25,2.04E+21
2394,0.125,0.0175,0.0028,7773.0355,0.082439,0.855782,0.061779,1.7147,24.4461,218.23,1.46E+25,1.71E+21
2395,0.125,0.0175,0.0031,7771.3053,0.077108,0.854568,0.068324,1.4825,27.06,215.26,1.33E+25,1.36E+21
2396,0.125,0.0175,0.0034,7769.5759,0.071788,0.853356,0.074856,1.299,29.4486,212.36,1.19E+25,1.07E+21
2397,0.125,0.0175,0.0037,7767.8473,0.066479,0.852147,0.081374,1.1594,31.9772,210.53,1.05E+25,8.25E+20
2398,0.125,0.0175,0.004,7766.1195,0.061182,0.850941,0.087877,1.03,34.6622,207.77,9.10E+24,6.22E+20
2399,0.125,0.02,0.001,7784.3537,0.114697,0.863093,0.02221,1.2297,9.7061,59.1,1.32E+25,2.44E+21
2400,0.125,0.02,0.0013,7782.6185,0.109296,0.861863,0.028842,1.3755,12.0394,82.09,1.54E+25,2.75E+21
2401,0.125,0.02,0.0016,7780.8841,0.103906,0.860635,0.035459,1.6123,14.7047,112.1,1.66E+25,2.72E+21
2402,0.125,0.02,0.0019,7779.1505,0.098527,0.859411,0.042062,1.9482,17.0867,152.09,1.69E+25,2.57E+21
2403,0.125,0.02,0.0022,7777.4176,0.09316,0.858188,0.048651,2.5824,19.6223,216.63,1.65E+25,2.29E+21
2404,0.125,0.02,0.0025,7775.6855,0.087805,0.856969,0.055226,2.1181,22.1156,221.07,1.57E+25,1.95E+21
2405,0.125,0.02,0.0028,7773.9542,0.082461,0.855752,0.061787,1.7018,24.5757,218.91,1.46E+25,1.64E+21
2406,0.125,0.02,0.0031,7772.2237,0.077129,0.854538,0.068333,1.473,27.0988,215.92,1.33E+25,1.33E+21
2407,0.125,0.02,0.0034,7770.4939,0.071808,0.853326,0.074866,1.3018,29.6966,214.02,1.19E+25,1.05E+21
2408,0.125,0.02,0.0037,7768.7649,0.066499,0.852117,0.081384,1.1512,32.2429,211.18,1.05E+25,7.92E+20
2409,0.125,0.02,0.004,7767.0367,0.061201,0.85091,0.087889,1.0239,34.7367,208.4,9.12E+24,5.98E+20
2410,0.125,0.0225,0.001,7785.2809,0.114723,0.863064,0.022213,1.2395,9.6604,60.09,1.32E+25,2.34E+21
2411,0.125,0.0225,0.0013,7783.5453,0.109321,0.861834,0.028845,1.405,12.215,84.1,1.54E+25,2.64E+21
2412,0.125,0.0225,0.0016,7781.8105,0.10393,0.860606,0.035464,1.6516,14.6887,115.09,1.66E+25,2.61E+21
2413,0.125,0.0225,0.0019,7780.0765,0.098551,0.859381,0.042068,1.9904,17.1797,156.09,1.69E+25,2.47E+21
2414,0.125,0.0225,0.0022,7778.3432,0.093183,0.858159,0.048658,2.6424,19.6246,222.88,1.66E+25,2.20E+21
2415,0.125,0.0225,0.0025,7776.6107,0.087827,0.856939,0.055233,2.0866,22.2363,221.72,1.58E+25,1.88E+21
2416,0.125,0.0225,0.0028,7774.879,0.082483,0.855722,0.061795,1.6908,24.7053,219.56,1.46E+25,1.57E+21
2417,0.125,0.0225,0.0031,7773.1481,0.07715,0.854508,0.068342,1.4637,27.2373,216.56,1.33E+25,1.28E+21
2418,0.125,0.0225,0.0034,7771.4179,0.071828,0.853296,0.074875,1.2946,29.7442,214.65,1.20E+25,1.01E+21
2419,0.125,0.0225,0.0037,7769.6885,0.066518,0.852087,0.081395,1.1434,32.3081,211.81,1.05E+25,7.63E+20
